path	decl_name	classification	residual_reason	all_reasons	text_bytes
dag/test/claim/long/v1_complexity_capability_census_resolution_test.dag	w_admission_predicate_is_vacuous_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	807
dag/test/claim/long/v1_complexity_decl_classification_totality_test.dag	totality_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	356
dag/test/claim/long/v1_complexity_decl_classification_totality_test.dag	population_key_precondition_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	931
dag/test/claim/machine_shape_construction_wall_test.dag	machine_shape_wall_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	261
dag/test/claim/managed_directory_witness_test.dag	managed_directory_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	896
dag/test/claim/map_lookup_dual_dispatch_witness_test.dag	lookup_witness_contract_note	SourceAnnotationDebt	RequiresSentenceSplit	RequiresSentenceSplit	434
dag/test/claim/materialization_kernel_closing_frontier_audit_witness_test.dag	materialization_kernel_closing_frontier_audit_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	802
dag/test/claim/materialization_kernel_closing_frontier_audit_witness_test.dag	materialization_kernel_progress_pin_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	733
dag/test/claim/materialization_kernel_closing_frontier_audit_witness_test.dag	warm_hit_clause_delivered_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	482
dag/test/claim/materialization_ladder_witness_test.dag	ladder_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	498
dag/test/claim/materialization_ladder_witness_test.dag	value_tier_witness_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	535
dag/test/claim/materialization_provider_witness_test.dag	materialization_provider_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1626
dag/test/claim/materialization_provider_witness_test.dag	forged_roster_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	903
dag/test/claim/materialization_provider_witness_test.dag	size_authentication_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	778
dag/test/claim/materialization_provider_witness_test.dag	artifact_construction_witness_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	645
dag/test/claim/materialized_secret_witness_test.dag	incident_secret_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	272
dag/test/claim/materialized_secret_witness_test.dag	witness_a3_hinge_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	495
dag/test/claim/materialized_secret_witness_test.dag	witness_revoked_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	392
dag/test/claim/materialized_secret_witness_test.dag	witness_non_vacuity_note	ProgramData	HasSemanticConsumer	HasSemanticConsumer	450
dag/test/claim/materialized_secret_witness_test.dag	witness_store_state_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	911
dag/test/claim/materialized_secret_witness_test.dag	witness_red_control_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	707
dag/test/claim/membership_reconcile_witness_test.dag	w_effects_wholesale_refuse_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	486
dag/test/claim/merge_admission_attempt_witness_test.dag	roster_staleness_control_recut_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1573
dag/test/claim/merge_admission_attempt_witness_test.dag	subject_binding_discriminating_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	548
dag/test/claim/merge_admission_attempt_witness_test.dag	wire_arity_red_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	372
dag/test/claim/merge_admission_attempt_witness_test.dag	tested_subject_wire_move_byte_lock_note	SourceAnnotationDebt	AmbiguousSubject	AmbiguousSubject	300
dag/test/claim/merge_admission_attempt_witness_test.dag	merge_admission_fetch_deadline_evaluation_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	393
dag/test/claim/merge_admission_attempt_witness_test.dag	object_id_validation_red_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	436
dag/test/claim/merge_admission_attempt_witness_test.dag	gate_roster_hash_validation_red_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	229
dag/test/claim/merge_admission_attempt_witness_test.dag	attempt_id_path_safety_red_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	476
dag/test/claim/merge_lifecycle_interleaving_witness_test.dag	incident_fixture_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	386
dag/test/claim/merge_lifecycle_interleaving_witness_test.dag	heal_exact_head_discrimination_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	350
dag/test/claim/merge_lifecycle_interleaving_witness_test.dag	interleaving_alphabet_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	455
dag/test/claim/merge_lifecycle_interleaving_witness_test.dag	policy_discrimination_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt+NoFollowingSubject	717
dag/test/claim/namespace_occurrence_transport_test.dag	namespace_occurrence_transport_shared_witness_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	345
dag/test/claim/namespace_occurrence_transport_test.dag	namespace_occurrence_transport_superseded_extract_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	667
dag/test/claim/namespace_reference_derived_closure_acceptance_test.dag	namespace_reference_derived_closure_acceptance_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	825
dag/test/claim/namespace_reference_derived_closure_contract_test.dag	namespace_reference_derived_closure_contract_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	575
dag/test/claim/native_witness_transition_receipt_witness_test.dag	native_witness_transition_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	729
dag/test/claim/native_witness_transition_receipt_witness_test.dag	cited_evidence_resolution_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	2534
dag/test/claim/network_grounding_witness_test.dag	network_grounding_witness_home_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	559
dag/test/claim/network_grounding_witness_test.dag	ipv4_address_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	571
dag/test/claim/network_grounding_witness_test.dag	network_address_host_witness_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	544
dag/test/claim/network_grounding_witness_test.dag	network_reach_witness_note	SourceAnnotationDebt	RequiresSentenceSplit	RequiresSentenceSplit	751
dag/test/claim/no_fake_anomalies_witness_test.dag	no_fake_anomalies_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1079
dag/test/claim/no_fake_anomalies_witness_test.dag	no_fake_anomalies_red_control_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	989
dag/test/claim/non_fold_residue_frontier_test.dag	non_fold_residue_frontier_test_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	549
dag/test/claim/observation_ci_render_witness_test.dag	witness_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	678
dag/test/claim/observation_crawl_replay_test.dag	witness_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	772
dag/test/claim/observation_emit_census_witness_test.dag	witness_note	DocumentPayload	PayloadOrFixture	ContainsHistoricalReceipt+HasSemanticConsumer+PayloadOrFixture	648
dag/test/claim/observation_emit_census_witness_test.dag	w_post_snapshot_live_tags_are_rostered_bidirectional_note	DocumentPayload	PayloadOrFixture	ContainsHistoricalReceipt+PayloadOrFixture	380
dag/test/claim/observation_lockstep_witness_test.dag	witness_note	ProgramData	HasSemanticConsumer	HasSemanticConsumer	933
dag/test/claim/observation_model_witness_test.dag	witness_note	ProgramData	HasSemanticConsumer	HasSemanticConsumer	729
dag/test/claim/observation_raw_print_retirement_acceptance_test.dag	acceptance_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	1532
dag/test/claim/observation_raw_print_retirement_acceptance_test.dag	acceptance_dissolution_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	550
dag/test/claim/observation_tty_render_witness_test.dag	witness_note	ProgramData	HasSemanticConsumer	HasSemanticConsumer	632
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_module_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	523
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_sibling_arm_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	586
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_nested_lexical_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	379
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_source_order_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	314
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_ambiguous_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	337
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_production_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	443
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_dependency_order_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	314
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_refused_population_never_empty_edges_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	283
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_missing_module_path_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	203
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_duplicate_module_path_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	157
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_duplicate_exposure_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	158
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_duplicate_authored_order_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	161
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_missing_exposure_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	224
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_missing_authored_order_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	192
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_raw_containment_not_parallel_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	308
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_root_exposure_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	231
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_declarations_by_name_refuse_note	SourceAnnotationDebt	ActivePrOverlap	ActivePrOverlap	208
dag/test/claim/occurrence_binding_candidates_witness_test.dag	occurrence_binding_candidates_witness_section13_join_note	TypedOperationalFact	ContainsHistoricalReceipt	ActivePrOverlap+ContainsHistoricalReceipt	308
dag/test/claim/occurrence_identity_acceptance_closure_witness_test.dag	occurrence_identity_consumer_red_debt_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	416
dag/test/claim/occurrence_identity_acceptance_closure_witness_test.dag	occurrence_identity_closing_check_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	599
dag/test/claim/operation_argv_binding_wall_witness_test.dag	operation_argv_binding_wall_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	821
dag/test/claim/operation_argv_corpus_witness_test.dag	operation_argv_corpus_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	919
dag/test/claim/operation_argv_corpus_witness_test.dag	operation_argv_expression_residue_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	881
dag/test/claim/optional_carrier_signature_test.dag	optional_carrier_signature_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1448
dag/test/claim/optional_consumer_fail_closed_test.dag	optional_consumer_fail_closed_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1190
dag/test/claim/orchestration_if_emit_test.dag	orch_if_golden_note	DocumentPayload	PayloadOrFixture	ContainsHistoricalReceipt+PayloadOrFixture	273
dag/test/claim/output_policy_witness_test.dag	w_quiet_ambient_silent_but_divergence_still_surfaces_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	226
dag/test/claim/peak_resident_measured_witness_test.dag	peak_resident_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	AmbiguousSubject+ContainsHistoricalReceipt	345
dag/test/claim/peak_resident_measured_witness_test.dag	peak_resident_platform_precondition_retired_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	1563
dag/test/claim/primitive_identity_join_witness_test.dag	primitive_identity_join_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	552
dag/test/claim/provider_account_admission_witness_test.dag	witness_purpose_note	ProgramData	HasSemanticConsumer	AmbiguousSubject+HasSemanticConsumer	440
dag/test/claim/provider_account_admission_witness_test.dag	concurrency_carrier_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	607
dag/test/claim/provider_account_admission_witness_test.dag	observation_does_not_promote_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	836
dag/test/claim/provider_account_admission_witness_test.dag	evidence_row_tracks_the_observation_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	336
dag/test/claim/push_before_main_push_selection_witness_test.dag	push_before_selection_witness_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	567
dag/test/claim/qualified_declaration_reference_emit_witness_test.dag	qualified_declaration_reference_emit_witness_note	DocumentPayload	PayloadOrFixture	ContainsHistoricalReceipt+PayloadOrFixture	1307
dag/test/claim/qualified_leaf_registry_collision_emit_witness_test.dag	qualified_leaf_registry_collision_emit_witness_note	DocumentPayload	PayloadOrFixture	ContainsHistoricalReceipt+PayloadOrFixture	606
dag/test/claim/readback_independence_witness_test.dag	witness_cited_incident_note	TypedOperationalFact	ContainsHistoricalReceipt	ContainsHistoricalReceipt	386
dag/test/claim/readback_independence_witness_test.dag	witness_negatives_survive_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	517
dag/test/claim/readback_independence_witness_test.dag	witness_red_control_note	ProgramData	HasSemanticConsumer	ContainsHistoricalReceipt+HasSemanticConsumer	368
dag/test/claim/readback_independence_witness_test.dag	witness_live_consumer_note	TypedOperationalFact	ContainsLifecycleFact	ContainsLifecycleFact	492
